feature,p-value,effect_size,q-value,in_group_gene_effect_mean,out_group_gene_effect_mean
RSAD1,5.577763535968691e-08,-3.009035131572602,2.3259273944989443e-05,-0.5910453189503335,-0.27676219968196164
BOD1,1.6563447554005146e-06,-2.5248521118584573,0.0003453478815010073,-0.27323927589892166,0.03001602916325319
FBXL6,2.9496450089932337e-06,-2.4427113086016745,0.00041000065625005944,-0.4652727127779501,-0.11539006117578911
CDK4,8.299742831879002e-06,-2.295082067709763,0.000865248190223386,-1.155325256843995,-0.5137516531449724
PSMD10,1.6863279761276656e-05,-2.193403049816521,0.0013328310093304718,-0.453537110434433,-0.011177036994349885
IL9R,1.9177424594683048e-05,-2.1748947335874846,0.0013328310093304718,-0.509950984626634,-0.17004350318745784
OVCA2,2.962962484506938e-05,-2.1121021515920346,0.001765079080056276,-0.24240265332107624,0.10887995693307828
ARV1,5.0236843325482816e-05,-2.0354613920964306,0.0023965528258828254,-0.22582391212467726,0.03478999796285756
GON7,5.172416170970127e-05,-2.0312102743606233,0.0023965528258828254,-0.2791256579741082,0.003101360888160582
DYNLT2B,7.064430730008835e-05,-1.9856734230260134,0.0029458676144136844,-0.24376143702191713,0.005708054932951795
SIMC1,9.599573190338527e-05,-1.9406549685637235,0.003639110927610151,-0.45239951203159695,-0.08056209570677807
MPND,0.00017682808297291494,-1.8502029821767139,0.006144775883308794,-0.2678107843848406,0.03122052090616602
H1-2,0.0002129977825231866,-1.8224152042145647,0.006595716352977173,-0.5402331008008594,-0.2560994160598818
ZBTB45,0.0002214389183253727,-1.816597160462906,0.006595716352977173,-0.3251497940733748,-0.047905917917157814
SIM2,0.0004756371008004103,-1.7009752521863273,0.01166709829610418,-0.2509009315094657,0.09022535233080332
LTB4R,0.0004392116196363253,-1.7131379692690403,0.01166709829610418,-0.56642215170065,-0.30701144194185753
MAP3K11,0.00045953403092284414,-1.7062365608257606,0.01166709829610418,-0.4821659927721125,-0.25154179730257337
ZNF185,0.0005500317571383434,-1.67871635781068,0.012345907798550545,-0.2555471550141671,0.0018126963801383595
GOLGA6B,0.000564908963448484,-1.6746176656554057,0.012345907798550545,-0.6304592632287975,-0.35187936608502723
ROPN1L,0.0006019902272748,-1.664840068965597,0.012345907798550545,-0.28359854181081884,-0.05032310966457517
FAM219A,0.0006491953194153834,-1.653204151165036,0.012345907798550545,-0.3509419123340074,-0.11235481404596205
ISG15,0.0006513428574774868,-1.652694470177267,0.012345907798550545,-0.3419939507466276,-0.06291214336437448
MC1R,0.0010266296721318053,-1.5819231896199166,0.018613242316476646,-0.14636423436935692,0.06315525894710505
DUSP1,0.001081405692556733,-1.573764455238745,0.018789423908173234,-0.35361270698757946,-0.0025410674753541373
LETM2,0.001131088144100475,-1.5667012672225626,0.01886655024359592,-0.13194450047113535,0.08710603693153994
HNRNPA0,0.001302161708875053,-1.5444743586435297,0.0201111641704036,-0.5175905438628249,-0.18232170401949305
SAMD11,0.0013815661689657382,-1.5350962129329404,0.02057546758781117,-0.19196450264420348,0.015923828816931287
UQCC6,0.0017961780678943846,-1.4932379303470442,0.025827801872826153,-0.19342739461079103,0.0052556939375998065
IRF2BPL,0.0018614647071224766,-1.4875071216315556,0.025874359429002427,-0.28110807685946604,-0.03603775964732388
DLX5,0.002677495661487208,-1.4286216688643174,0.036016635188392446,-0.21643056630770505,-0.013720937244512711
GDF11,0.003126012067196436,-1.4032183812637677,0.04073584475065356,-0.26144070369596967,-0.07232860730865354
ANP32E,0.003683914441648777,-1.3760604966152772,0.04655128248992546,-0.41287754612541816,-0.19609604160726812
HMCES,0.003857911389618082,-1.3683853600348896,0.047316148513845295,-0.34722322134548816,-0.14937887549544238
CCDC107,0.004392707201084604,-1.346690055493731,0.052335968652922275,-0.31630632331075076,-0.09022962165299159
SETX,0.004715169949179988,-1.334784104299282,0.052592508693913895,-0.4413537587646783,-0.22338091059634643
REX1BD,0.004800319238860862,-1.331768351565578,0.052592508693913895,-0.3111288817601142,-0.07432271336048961
RXRA,0.004829894065373242,-1.3307326690859687,0.052592508693913895,-0.3925287243807592,-0.07812235904689101
TMEM154,0.004918723834682595,-1.3276574455044794,0.052592508693913895,-0.15848811481326033,0.037176605318689764
MAIP1,0.005149122894732958,-1.319918357728534,0.053679606177591085,-0.21020122855598802,-0.025731420633950015
ALKBH4,0.0056834633369618765,-1.3031538018498832,0.056017704530334174,-0.3084013125905816,-0.12940663138961425
AMFR,0.0056905323794084785,-1.3029421010361468,0.056017704530334174,-0.22870186333167786,0.030897532889411265
CYP27B1,0.005776405982744291,-1.3003899153446552,0.056017704530334174,-0.28688779420753424,-0.0846560381714428
DHRS7B,0.006215019852610528,-1.287884799839025,0.058901438148604324,-0.14568764652920438,0.029383946489243955
ESRRA,0.007104771189482722,-1.2648725328865436,0.06528158113602638,-0.5682568966847987,-0.31667982277179635
HSPA6,0.00751442660558577,-1.2551709889238365,0.06528158113602638,-0.20405124713973735,-0.015352742444838852
TCF7L1,0.008269798433948388,-1.2385093094512107,0.07037767238686689,-0.4884771445378151,-0.26813461390046633
FOXA1,0.008562786931837511,-1.232426054558461,0.07141364301152484,-0.3814497740574005,-0.07769572176044769
TPSAB1,0.00896244091619925,-1.2244331015887056,0.07328113455009976,-0.19233809539583469,0.004870400172477328
CHAC1,0.009654790343036153,-1.2113391425981048,0.07654388055286598,-0.09844972057643746,0.08676972964496596
SLC33A1,0.009728598727342677,-1.2099950840445204,0.07654388055286598,-0.8732033651243502,-0.40522216093531466
PRRC2A,0.010015209491551078,-1.204863978614913,0.07733967329586666,-0.6338674384151163,-0.33807998144822576
CD27,0.01107063867681898,-1.187073369720371,0.08320584803643725,-0.07089644071234082,0.12219930428465353
ISOC2,0.01121528822489243,-1.1847585280774526,0.08320584803643725,-0.13366771020758836,0.03343851159476197
AKAP13,0.011373461242390704,-1.1822586385838783,0.08320584803643725,-0.19983407253442928,0.06133855685849297
USP38,0.011586726490738011,-1.1789383932989552,0.08330456804547846,-0.3020612534870187,-0.09929246416909303
HOXC10,0.01250235210536264,-1.165295520779871,0.08493870711656204,-0.3279034911749356,-0.16338132426275925
PLPP5,0.012526993860794134,-1.1649412454331096,0.08493870711656204,-0.08980475588083164,0.07629722476531871
HNRNPR,0.012628776597666298,-1.163484682103691,0.08493870711656204,-0.47752640270887525,-0.27402858287779286
SERHL2,0.0130588000961967,-1.157447786277153,0.08643681968434959,-0.23501473109700252,-0.05112180725583558
MFSD5,0.013562904333813793,-1.1505996009831516,0.0883707985500055,-0.14434945588041434,0.018560318393130607
TRIM9,0.01413224395201109,-1.1431410950891618,0.09028853317702618,-0.3649037965837945,-0.1704441350962505
